filename,heuristic_label,heuristic_confidence,heur_score_belly_pain,heur_score_burping,heur_score_discomfort,heur_score_hungry,heur_score_tired
synth_trainval_Infantcry_366.wav,belly_pain,0.36363636360330576,4.0,3.0,1.0,1.0,2.0
synth_trainval_Infantcry_3661.wav,burping,0.3599999999712,4.0,4.5,1.0,1.0,2.0
synth_trainval_Infantcry_3665.wav,hungry,0.33333333330864195,4.0,1.5,3.0,4.5,0.5
synth_trainval_Infantcry_3671.wav,belly_pain,0.29629629627434845,4.0,3.0,1.5,2.0,3.0
synth_trainval_Infantcry_3667.wav,hungry,0.29629629627434845,3.5,0.0,3.0,4.0,3.0
synth_trainval_Infantcry_3669.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3668.wav,belly_pain,0.43478260865784496,5.0,2.5,2.5,1.0,0.5
synth_trainval_Infantcry_367.wav,belly_pain,0.3333333333015873,3.5,1.5,2.5,2.5,0.5
synth_trainval_Infantcry_3670.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3673.wav,belly_pain,0.49999999996153843,6.5,2.5,1.0,2.5,0.5
synth_trainval_Infantcry_3672.wav,hungry,0.26470588233737025,2.5,3.0,2.5,4.5,4.5
synth_trainval_Infantcry_3675.wav,belly_pain,0.5185185184801098,7.0,2.5,2.5,1.0,0.5
synth_trainval_Infantcry_3674.wav,belly_pain,0.3043478260604915,3.5,2.5,1.0,2.5,2.0
synth_trainval_Infantcry_3676.wav,burping,0.34615384612721894,4.0,4.5,1.5,1.0,2.0
synth_trainval_Infantcry_3677.wav,belly_pain,0.347826086926276,4.0,2.5,0.5,2.5,2.0
synth_trainval_Infantcry_3680.wav,belly_pain,0.3793103448014269,5.5,1.0,2.5,2.5,3.0
synth_trainval_Infantcry_3681.wav,belly_pain,0.36363636360330576,4.0,1.0,3.5,2.5,0.0
synth_trainval_Infantcry_3678.wav,discomfort,0.2307692307514793,2.5,2.0,3.0,2.5,3.0
synth_trainval_Infantcry_368.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3679.wav,belly_pain,0.6190476189886621,6.5,1.5,1.0,1.0,0.5
synth_trainval_Infantcry_3687.wav,belly_pain,0.3793103448014269,5.5,3.0,2.5,0.5,3.0
synth_trainval_Infantcry_3682.wav,belly_pain,0.2692307692100592,3.5,2.5,2.5,2.5,2.0
synth_trainval_Infantcry_3688.wav,belly_pain,0.608695652120983,7.0,3.0,1.0,0.5,0.0
synth_trainval_Infantcry_3684.wav,belly_pain,0.3809523809160998,4.0,1.5,0.5,2.5,2.0
synth_trainval_Infantcry_3683.wav,belly_pain,0.6666666666031746,7.0,1.5,0.5,1.0,0.5
synth_trainval_Infantcry_3685.wav,belly_pain,0.388888888845679,3.5,2.0,1.0,1.0,1.5
synth_trainval_Infantcry_369.wav,belly_pain,0.5384615384201183,7.0,4.0,1.0,0.5,0.5
synth_trainval_Infantcry_3686.wav,belly_pain,0.4482758620380499,6.5,2.5,0.5,4.5,0.5
synth_trainval_Infantcry_3691.wav,belly_pain,0.4230769230443787,5.5,0.0,2.0,2.5,3.0
synth_trainval_Infantcry_3693.wav,belly_pain,0.5185185184801098,7.0,3.0,0.0,0.5,3.0
synth_trainval_Infantcry_3689.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3694.wav,belly_pain,0.4074074073772291,5.5,1.5,2.0,2.5,2.0
synth_trainval_Infantcry_3690.wav,hungry,0.34615384612721894,2.5,2.0,2.5,4.5,1.5
synth_trainval_Infantcry_3692.wav,hungry,0.39999999997333335,5.0,1.5,2.0,6.0,0.5
synth_trainval_Infantcry_3697.wav,belly_pain,0.25806451611238296,4.0,3.0,3.5,2.0,3.0
synth_trainval_Infantcry_37.wav,belly_pain,0.2758620689464923,4.0,3.0,2.5,2.0,3.0
synth_trainval_Infantcry_3696.wav,belly_pain,0.33333333330555553,4.0,2.5,1.0,2.5,2.0
synth_trainval_Infantcry_3695.wav,belly_pain,0.6666666666031746,7.0,1.5,0.5,1.0,0.5
synth_trainval_Infantcry_3702.wav,burping,0.44444444441152264,4.0,6.0,1.0,0.5,2.0
synth_trainval_Infantcry_3698.wav,belly_pain,0.3043478260604915,3.5,2.5,2.5,2.5,0.5
synth_trainval_Infantcry_3699.wav,hungry,0.49999999995833333,2.5,0.0,3.0,6.0,0.5
synth_trainval_Infantcry_370.wav,burping,0.37499999996875,4.0,4.5,0.5,1.0,2.0
synth_trainval_Infantcry_3706.wav,tired,0.37499999996875,1.5,3.0,1.0,2.0,4.5
synth_trainval_Infantcry_3700.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3701.wav,belly_pain,0.6666666666031746,7.0,1.5,0.5,1.0,0.5
synth_trainval_Infantcry_3703.wav,belly_pain,0.3809523809160998,4.0,1.5,0.5,2.5,2.0
synth_trainval_Infantcry_3704.wav,hungry,0.2758620689464923,3.5,2.5,2.5,4.0,2.0
synth_trainval_Infantcry_3705.wav,discomfort,0.260869565194707,2.5,2.0,3.0,2.5,1.5
synth_trainval_Infantcry_3710.wav,burping,0.4761904761451247,1.5,5.0,2.0,0.5,1.5
synth_trainval_Infantcry_3712.wav,belly_pain,0.4827586206563615,7.0,3.0,1.0,0.5,3.0
synth_trainval_Infantcry_3707.wav,belly_pain,0.6190476189886621,6.5,1.5,1.0,1.0,0.5
synth_trainval_Infantcry_3709.wav,hungry,0.347826086926276,3.5,0.0,2.0,4.0,2.0
synth_trainval_Infantcry_3708.wav,belly_pain,0.39999999996,4.0,2.0,1.5,1.0,1.5
synth_trainval_Infantcry_371.wav,belly_pain,0.4230769230443787,5.5,2.5,2.0,2.5,0.5
synth_trainval_Infantcry_3715.wav,belly_pain,0.25806451611238296,4.0,3.0,3.5,2.0,3.0
synth_trainval_Infantcry_3716.wav,burping,0.4761904761451247,2.5,5.0,1.0,0.5,1.5
synth_trainval_Infantcry_3711.wav,belly_pain,0.3043478260604915,3.5,2.5,1.0,2.5,2.0
synth_trainval_Infantcry_3718.wav,belly_pain,0.33333333330555553,4.0,3.0,1.5,2.0,1.5
synth_trainval_Infantcry_372.wav,burping,0.34285714283755103,4.0,6.0,2.0,0.5,5.0
synth_trainval_Infantcry_3713.wav,belly_pain,0.3809523809160998,4.0,1.5,2.0,2.5,0.5
synth_trainval_Infantcry_3714.wav,belly_pain,0.4074074073772291,5.5,2.5,2.5,2.5,0.5
synth_trainval_Infantcry_3722.wav,burping,0.5454545454049586,1.5,6.0,1.0,0.5,2.0
synth_trainval_Infantcry_3717.wav,burping,0.29999999998,3.5,4.5,0.5,4.5,2.0
synth_trainval_Infantcry_3719.wav,belly_pain,0.2727272727024793,3.0,3.0,2.5,1.0,1.5
synth_trainval_Infantcry_3720.wav,belly_pain,0.4230769230443787,5.5,2.5,2.0,2.5,0.5
synth_trainval_Infantcry_3721.wav,belly_pain,0.5416666666215277,6.5,1.5,1.0,2.5,0.5
synth_trainval_Infantcry_3723.wav,tired,0.30303030301193756,2.5,3.0,1.5,4.5,5.0
synth_trainval_Infantcry_3725.wav,hungry,0.2758620689464923,3.5,2.5,1.0,4.0,3.5
synth_trainval_Infantcry_3724.wav,belly_pain,0.4230769230443787,5.5,2.5,2.0,2.5,0.5
synth_trainval_Infantcry_373.wav,burping,0.41666666663194446,4.0,5.0,1.0,0.5,1.5
synth_trainval_Infantcry_3731.wav,burping,0.4761904761451247,2.5,5.0,1.0,0.5,1.5
synth_trainval_Infantcry_3727.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3726.wav,burping,0.37499999996875,4.0,4.5,0.5,1.0,2.0
synth_trainval_Infantcry_3732.wav,belly_pain,0.2758620689464923,4.0,3.0,2.5,2.0,3.0
synth_trainval_Infantcry_3728.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3729.wav,hungry,0.39999999997333335,2.5,0.0,2.5,6.0,4.0
synth_trainval_Infantcry_3730.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3738.wav,burping,0.24999999997916666,1.5,3.0,2.5,2.0,3.0
synth_trainval_Infantcry_3734.wav,belly_pain,0.4782608695236295,5.5,2.5,2.0,1.0,0.5
synth_trainval_Infantcry_3733.wav,burping,0.37499999996875,4.0,4.5,0.5,1.0,2.0
synth_trainval_Infantcry_3739.wav,belly_pain,0.5599999999552,7.0,3.0,2.0,0.5,0.0
synth_trainval_Infantcry_3735.wav,belly_pain,0.3333333333015873,3.5,0.0,2.5,2.5,2.0
synth_trainval_Infantcry_3736.wav,belly_pain,0.36363636360330576,4.0,1.5,2.5,2.5,0.5
synth_trainval_Infantcry_3737.wav,discomfort,0.260869565194707,2.5,2.0,3.0,2.5,1.5
synth_trainval_Infantcry_3740.wav,burping,0.37499999996875,4.0,4.5,0.5,1.0,2.0
synth_trainval_Infantcry_374.wav,hungry,0.2758620689464923,3.5,2.5,2.5,4.0,2.0
synth_trainval_Infantcry_3741.wav,discomfort,0.260869565194707,2.5,2.0,3.0,2.5,1.5
synth_trainval_Infantcry_3743.wav,belly_pain,0.347826086926276,4.0,2.5,2.0,2.5,0.5
synth_trainval_Infantcry_3742.wav,belly_pain,0.4444444443950617,4.0,2.0,0.5,1.0,1.5
synth_trainval_Infantcry_3744.wav,hungry,0.3749999999765625,3.5,1.5,3.0,6.0,2.0
synth_trainval_Infantcry_3747.wav,tired,0.3103448275648038,4.0,3.0,1.0,2.0,4.5
synth_trainval_Infantcry_3745.wav,belly_pain,0.260869565194707,3.0,3.0,3.0,1.0,1.5
synth_trainval_Infantcry_3748.wav,belly_pain,0.4482758620380499,6.5,2.5,1.0,1.0,3.5
synth_trainval_Infantcry_375.wav,burping,0.3333333333111111,4.0,5.0,1.0,0.5,4.5
synth_trainval_Infantcry_3746.wav,burping,0.33333333330864195,3.5,4.5,1.0,2.5,2.0
synth_trainval_Infantcry_3749.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3750.wav,belly_pain,0.49999999996153843,6.5,2.5,1.0,2.5,0.5
synth_trainval_Infantcry_3755.wav,belly_pain,0.30769230766863903,4.0,4.0,2.5,2.0,0.5
synth_trainval_Infantcry_3751.wav,hungry,0.44444444441152264,3.5,1.5,0.5,6.0,2.0
synth_trainval_Infantcry_3754.wav,belly_pain,0.347826086926276,4.0,2.5,2.0,2.5,0.5
synth_trainval_Infantcry_3752.wav,belly_pain,0.2916666666423611,3.5,1.5,2.5,2.5,2.0
synth_trainval_Infantcry_3753.wav,tired,0.24137931032818075,2.5,3.0,3.0,2.5,3.5
synth_trainval_Infantcry_3757.wav,belly_pain,0.5238095237596372,5.5,3.0,1.5,0.5,0.0
synth_trainval_Infantcry_3761.wav,belly_pain,0.5185185184801098,7.0,3.0,0.0,0.5,3.0
synth_trainval_Infantcry_3756.wav,hungry,0.34285714283755103,2.5,2.5,3.0,6.0,3.5
synth_trainval_Infantcry_3758.wav,belly_pain,0.3448275861831153,5.0,2.5,2.5,4.0,0.5
synth_trainval_Infantcry_3763.wav,tired,0.2812499999824219,3.5,1.0,3.0,4.0,4.5
synth_trainval_Infantcry_3759.wav,belly_pain,0.6666666666031746,7.0,1.5,0.5,1.0,0.5
synth_trainval_Infantcry_3760.wav,belly_pain,0.3448275861831153,5.0,2.5,2.0,4.5,0.5
synth_trainval_Infantcry_376.wav,burping,0.29999999998,3.5,4.5,0.5,4.5,2.0
synth_trainval_Infantcry_3762.wav,belly_pain,0.3333333332962963,3.0,2.0,1.5,1.0,1.5
synth_trainval_Infantcry_3764.wav,hungry,0.36363636361432505,2.5,1.5,3.0,6.0,3.5
synth_trainval_Infantcry_3765.wav,hungry,0.3749999999765625,3.5,2.5,2.0,6.0,2.0
synth_trainval_Infantcry_3767.wav,hungry,0.30769230766863903,3.5,0.0,3.5,4.0,2.0
synth_trainval_Infantcry_3766.wav,belly_pain,0.41666666663194446,5.0,1.5,2.5,2.5,0.5
synth_trainval_Infantcry_3768.wav,hungry,0.32142857140561226,3.5,3.5,0.5,4.5,2.0
synth_trainval_Infantcry_3769.wav,hungry,0.2499999999861111,3.5,3.0,2.5,4.5,4.5
synth_trainval_Infantcry_3772.wav,burping,0.28571428568707485,1.5,3.0,2.5,2.0,1.5
synth_trainval_Infantcry_3771.wav,belly_pain,0.2702702702556611,5.0,2.5,3.5,4.0,3.5
synth_trainval_Infantcry_377.wav,burping,0.37499999996875,3.5,4.5,1.0,1.0,2.0
synth_trainval_Infantcry_3777.wav,belly_pain,0.249999999984375,4.0,4.0,2.5,2.0,3.5
synth_trainval_Infantcry_3773.wav,belly_pain,0.5833333332847223,7.0,2.5,1.0,1.0,0.5
synth_trainval_Infantcry_3774.wav,belly_pain,0.49999999996153843,6.5,2.5,1.0,2.5,0.5
synth_trainval_Infantcry_3770.wav,belly_pain,0.4482758620380499,6.5,2.5,0.5,4.5,0.5
synth_trainval_Infantcry_3775.wav,hungry,0.34615384612721894,2.5,2.0,2.5,4.5,1.5
synth_trainval_Infantcry_3778.wav,belly_pain,0.3548387096545265,5.5,3.0,3.5,0.5,3.0
synth_trainval_Infantcry_3776.wav,belly_pain,0.6190476189886621,6.5,1.5,1.0,1.0,0.5
synth_trainval_Infantcry_3782.wav,belly_pain,0.3199999999744,4.0,3.5,0.5,2.5,2.0
synth_trainval_Infantcry_3780.wav,hungry,0.3103448275648038,3.5,3.0,1.5,4.5,2.0
synth_trainval_Infantcry_3779.wav,belly_pain,0.45833333329513887,5.5,1.5,2.0,2.5,0.5
synth_trainval_Infantcry_378.wav,belly_pain,0.347826086926276,4.0,2.5,2.0,2.5,0.5
synth_trainval_Infantcry_3781.wav,burping,0.37499999996875,4.0,4.5,0.5,1.0,2.0
synth_trainval_Infantcry_3783.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3784.wav,hungry,0.44444444441152264,3.5,0.0,2.5,6.0,1.5
synth_trainval_Infantcry_3787.wav,hungry,0.29629629627434845,3.5,1.5,2.5,4.0,2.0
synth_trainval_Infantcry_3788.wav,belly_pain,0.5652173912551984,6.5,2.5,1.0,1.0,0.5
synth_trainval_Infantcry_3785.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3786.wav,hungry,0.3870967741685744,2.5,0.0,4.0,6.0,3.0
synth_trainval_Infantcry_379.wav,belly_pain,0.5384615384201183,7.0,2.5,2.0,1.0,0.5
synth_trainval_Infantcry_3789.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3792.wav,belly_pain,0.5185185184801098,7.0,5.5,0.0,0.5,0.5
synth_trainval_Infantcry_3796.wav,belly_pain,0.3666666666422222,5.5,3.0,1.5,2.0,3.0
synth_trainval_Infantcry_3793.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3790.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3795.wav,belly_pain,0.4230769230443787,5.5,2.5,2.0,2.5,0.5
synth_trainval_Infantcry_3791.wav,belly_pain,0.4782608695236295,5.5,2.5,2.0,1.0,0.5
synth_trainval_Infantcry_3794.wav,belly_pain,0.4482758620380499,6.5,1.5,1.5,4.5,0.5
synth_trainval_Infantcry_380.wav,belly_pain,0.3809523809160998,4.0,3.0,1.5,2.0,0.0
synth_trainval_Infantcry_3797.wav,belly_pain,0.30769230766863903,4.0,2.5,2.0,2.5,2.0
synth_trainval_Infantcry_3798.wav,belly_pain,0.347826086926276,4.0,2.5,3.5,1.0,0.5
synth_trainval_Infantcry_3799.wav,belly_pain,0.6666666666031746,7.0,1.5,0.5,1.0,0.5
synth_trainval_Infantcry_3801.wav,belly_pain,0.5652173912551984,6.5,1.5,2.0,1.0,0.5
synth_trainval_Infantcry_38.wav,belly_pain,0.49999999995454547,5.5,1.5,2.5,1.0,0.5
synth_trainval_Infantcry_3800.wav,belly_pain,0.2692307692100592,3.5,2.5,2.5,2.5,2.0
synth_trainval_Infantcry_3802.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3804.wav,burping,0.31578947365096954,1.5,3.0,1.5,2.0,1.5
synth_trainval_Infantcry_3807.wav,burping,0.3333333333111111,4.0,5.0,1.0,0.5,4.5
synth_trainval_Infantcry_3806.wav,burping,0.4761904761451247,1.5,5.0,2.0,0.5,1.5
synth_trainval_Infantcry_3803.wav,belly_pain,0.5416666666215277,6.5,1.5,1.0,2.5,0.5
synth_trainval_Infantcry_3805.wav,belly_pain,0.3809523809160998,4.0,1.5,2.0,2.5,0.5
synth_trainval_Infantcry_3809.wav,belly_pain,0.4782608695236295,5.5,2.5,2.0,1.0,0.5
synth_trainval_Infantcry_3808.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3812.wav,burping,0.49999999995454547,1.5,5.5,1.5,2.0,0.5
synth_trainval_Infantcry_3810.wav,belly_pain,0.4074074073772291,5.5,1.5,1.5,4.5,0.5
synth_trainval_Infantcry_381.wav,belly_pain,0.347826086926276,4.0,2.5,0.5,2.5,2.0
synth_trainval_Infantcry_3817.wav,belly_pain,0.3599999999712,4.5,3.0,1.0,0.5,3.5
synth_trainval_Infantcry_3811.wav,belly_pain,0.6666666666031746,7.0,1.5,0.5,1.0,0.5
synth_trainval_Infantcry_3816.wav,belly_pain,0.30769230766863903,4.0,4.0,2.5,2.0,0.5
synth_trainval_Infantcry_3813.wav,belly_pain,0.4782608695236295,5.5,2.5,2.0,1.0,0.5
synth_trainval_Infantcry_3814.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3815.wav,burping,0.37499999996875,4.0,4.5,0.5,1.0,2.0
synth_trainval_Infantcry_3819.wav,belly_pain,0.4782608695236295,5.5,2.5,2.0,1.0,0.5
synth_trainval_Infantcry_3822.wav,belly_pain,0.4230769230443787,5.5,4.0,2.5,0.5,0.5
synth_trainval_Infantcry_3818.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_382.wav,belly_pain,0.6666666666031746,7.0,1.5,0.5,1.0,0.5
synth_trainval_Infantcry_3825.wav,tired,0.32142857140561226,2.5,1.0,3.5,2.5,4.5
synth_trainval_Infantcry_3820.wav,hungry,0.34615384612721894,2.5,2.0,2.5,4.5,1.5
synth_trainval_Infantcry_3821.wav,hungry,0.4137931034197384,3.5,2.5,2.0,6.0,0.5
synth_trainval_Infantcry_3827.wav,belly_pain,0.45833333329513887,5.5,3.0,0.0,0.5,3.0
synth_trainval_Infantcry_3823.wav,belly_pain,0.388888888845679,3.5,1.5,2.5,1.0,0.5
synth_trainval_Infantcry_3828.wav,burping,0.3846153845857988,4.0,5.0,2.0,0.5,1.5
synth_trainval_Infantcry_3829.wav,burping,0.45454545450413225,4.0,5.0,0.0,0.5,1.5
synth_trainval_Infantcry_3824.wav,belly_pain,0.4230769230443787,5.5,2.5,2.0,2.5,0.5
synth_trainval_Infantcry_383.wav,burping,0.36363636360330576,1.5,4.0,1.5,2.0,2.0
synth_trainval_Infantcry_3826.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3830.wav,belly_pain,0.608695652120983,7.0,3.0,1.0,0.5,0.0
synth_trainval_Infantcry_3832.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3835.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3833.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3831.wav,discomfort,0.260869565194707,2.5,2.0,3.0,2.5,1.5
synth_trainval_Infantcry_3836.wav,hungry,0.37499999996875,2.5,2.0,1.5,4.5,1.5
synth_trainval_Infantcry_3834.wav,burping,0.3599999999712,4.0,4.5,1.0,1.0,2.0
synth_trainval_Infantcry_3839.wav,belly_pain,0.4074074073772291,5.5,3.0,1.5,0.5,3.0
synth_trainval_Infantcry_3841.wav,belly_pain,0.608695652120983,7.0,1.0,2.5,1.0,0.0
synth_trainval_Infantcry_3842.wav,belly_pain,0.608695652120983,7.0,3.0,1.0,0.5,0.0
synth_trainval_Infantcry_384.wav,belly_pain,0.33333333330555553,4.0,0.0,3.5,2.5,2.0
synth_trainval_Infantcry_3837.wav,discomfort,0.260869565194707,2.5,2.0,3.0,2.5,1.5
synth_trainval_Infantcry_3838.wav,hungry,0.32142857140561226,2.5,3.5,1.5,4.5,2.0
synth_trainval_Infantcry_3840.wav,belly_pain,0.49999999994444444,4.5,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3847.wav,belly_pain,0.608695652120983,7.0,3.0,1.0,0.5,0.0
synth_trainval_Infantcry_3848.wav,belly_pain,0.3599999999712,4.5,3.0,1.0,0.5,3.5
synth_trainval_Infantcry_3846.wav,belly_pain,0.3666666666422222,5.5,4.0,3.5,2.0,0.0
synth_trainval_Infantcry_3843.wav,burping,0.33333333330864195,3.5,4.5,1.0,2.5,2.0
synth_trainval_Infantcry_3844.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3845.wav,belly_pain,0.4230769230443787,5.5,2.5,2.0,2.5,0.5
synth_trainval_Infantcry_3852.wav,belly_pain,0.2758620689464923,4.0,3.0,2.5,2.0,3.0
synth_trainval_Infantcry_3853.wav,tired,0.3103448275648038,4.0,3.0,1.0,2.0,4.5
synth_trainval_Infantcry_385.wav,hungry,0.34615384612721894,3.5,2.0,1.5,4.5,1.5
synth_trainval_Infantcry_3849.wav,hungry,0.44444444441152264,4.0,0.0,3.0,6.0,0.5
synth_trainval_Infantcry_3850.wav,belly_pain,0.3684210525927978,3.5,0.0,2.0,2.5,1.5
synth_trainval_Infantcry_3851.wav,belly_pain,0.2857142856938775,4.0,2.5,3.0,2.5,2.0
synth_trainval_Infantcry_3854.wav,belly_pain,0.49999999996153843,6.5,2.5,1.0,2.5,0.5
synth_trainval_Infantcry_3855.wav,belly_pain,0.3199999999744,4.0,1.5,2.5,2.5,2.0
synth_trainval_Infantcry_3859.wav,belly_pain,0.2758620689464923,4.0,1.5,3.0,2.5,3.5
synth_trainval_Infantcry_3857.wav,hungry,0.30769230766863903,3.5,2.5,1.0,4.0,2.0
synth_trainval_Infantcry_3856.wav,burping,0.24999999996875,1.5,2.0,1.5,1.0,2.0
synth_trainval_Infantcry_3858.wav,belly_pain,0.4482758620380499,6.5,2.5,0.5,4.5,0.5
synth_trainval_Infantcry_386.wav,hungry,0.33333333330864195,2.5,2.0,2.5,4.5,2.0
synth_trainval_Infantcry_3860.wav,hungry,0.4137931034197384,3.5,0.0,1.5,6.0,3.5
synth_trainval_Infantcry_3861.wav,hungry,0.39999999997333335,5.0,1.5,2.0,6.0,0.5
synth_trainval_Infantcry_3867.wav,tired,0.29999999998,4.0,3.0,1.5,2.0,4.5
synth_trainval_Infantcry_3868.wav,tired,0.2812499999824219,4.0,3.0,2.5,2.0,4.5
synth_trainval_Infantcry_3863.wav,belly_pain,0.6190476189886621,6.5,1.5,1.0,1.0,0.5
synth_trainval_Infantcry_3862.wav,hungry,0.4137931034197384,2.5,0.0,4.0,6.0,2.0
synth_trainval_Infantcry_3865.wav,hungry,0.352941176449827,3.5,2.5,3.0,6.0,2.0
synth_trainval_Infantcry_3864.wav,discomfort,0.39130434779206047,2.5,0.0,4.5,4.0,0.5
synth_trainval_Infantcry_3869.wav,burping,0.45833333329513887,1.5,5.5,1.0,2.0,2.0
synth_trainval_Infantcry_3866.wav,hungry,0.2758620689464923,3.5,2.5,2.5,4.0,2.0
synth_trainval_Infantcry_3872.wav,belly_pain,0.5384615384201183,7.0,3.0,2.5,0.5,0.0
synth_trainval_Infantcry_387.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3873.wav,belly_pain,0.347826086926276,4.0,2.5,2.0,2.5,0.5
synth_trainval_Infantcry_3874.wav,belly_pain,0.4482758620380499,6.5,2.5,0.5,4.5,0.5
synth_trainval_Infantcry_3870.wav,belly_pain,0.3043478260604915,3.5,2.5,2.5,2.5,0.5
synth_trainval_Infantcry_3871.wav,belly_pain,0.4814814814458162,6.5,1.5,0.5,4.5,0.5
synth_trainval_Infantcry_3875.wav,belly_pain,0.5652173912551984,6.5,2.5,1.0,1.0,0.5
synth_trainval_Infantcry_3879.wav,belly_pain,0.4705882352387543,4.0,0.0,2.0,2.5,0.0
synth_trainval_Infantcry_3876.wav,belly_pain,0.41176470583391,3.5,0.0,1.0,2.5,1.5
synth_trainval_Infantcry_3878.wav,belly_pain,0.347826086926276,4.0,2.5,2.0,2.5,0.5
synth_trainval_Infantcry_388.wav,belly_pain,0.5652173912551984,6.5,2.5,1.0,1.0,0.5
synth_trainval_Infantcry_3880.wav,belly_pain,0.28571428568707485,3.0,2.0,3.0,1.0,1.5
synth_trainval_Infantcry_3877.wav,belly_pain,0.5652173912551984,6.5,2.5,1.0,1.0,0.5
synth_trainval_Infantcry_3881.wav,belly_pain,0.3846153845857988,5.0,2.5,2.5,2.5,0.5
synth_trainval_Infantcry_3882.wav,belly_pain,0.2916666666423611,3.5,3.0,1.0,2.5,2.0
synth_trainval_Infantcry_3883.wav,belly_pain,0.347826086926276,4.0,2.5,2.0,2.5,0.5
synth_trainval_Infantcry_3888.wav,tired,0.31249999998046873,4.0,4.0,1.0,2.0,5.0
synth_trainval_Infantcry_3885.wav,belly_pain,0.4074074073772291,5.5,2.5,2.5,2.5,0.5
synth_trainval_Infantcry_3884.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3886.wav,belly_pain,0.3846153845857988,5.0,2.5,2.5,2.5,0.5
synth_trainval_Infantcry_389.wav,belly_pain,0.2857142856938775,4.0,3.0,3.5,2.0,1.5
synth_trainval_Infantcry_3887.wav,belly_pain,0.2799999999776,3.5,3.5,1.0,2.5,2.0
synth_trainval_Infantcry_3893.wav,burping,0.43478260865784496,2.5,5.0,2.0,0.5,1.5
synth_trainval_Infantcry_3892.wav,belly_pain,0.31578947365096954,3.0,0.0,2.5,2.5,1.5
synth_trainval_Infantcry_3896.wav,belly_pain,0.30769230766863903,4.0,1.0,2.5,2.5,3.0
synth_trainval_Infantcry_3889.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3890.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_3891.wav,belly_pain,0.3448275861831153,5.0,2.5,2.5,4.0,0.5
synth_trainval_Infantcry_3898.wav,belly_pain,0.5384615384201183,7.0,4.0,1.0,0.5,0.5
synth_trainval_Infantcry_3894.wav,burping,0.37499999996875,4.0,4.5,0.5,1.0,2.0
synth_trainval_Infantcry_3895.wav,belly_pain,0.3333333333015873,3.5,1.5,1.0,2.5,2.0
synth_trainval_Infantcry_3899.wav,belly_pain,0.388888888845679,3.5,2.0,1.0,1.0,1.5
synth_trainval_Infantcry_3897.wav,burping,0.29999999998,3.5,4.5,0.5,4.5,2.0
synth_trainval_Infantcry_39.wav,hungry,0.34285714283755103,3.5,1.5,3.0,6.0,3.5
synth_trainval_Infantcry_390.wav,tired,0.3333333333111111,3.5,4.5,1.0,1.0,5.0
synth_trainval_Infantcry_3905.wav,burping,0.260869565194707,2.5,3.0,2.5,2.0,1.5
